Id,Expected
train_1562,gargoyle
train_1563,gargoyle
train_1564,column
train_1565,bell_tower
train_1566,dome_outer
train_1567,dome_outer
train_1568,apse
train_1569,vault
train_1570,gargoyle
train_1571,bell_tower
train_1572,stained_glass
train_1573,column
train_1574,vault
train_1575,column
train_1576,bell_tower
train_1577,altar
train_1578,column
train_1579,bell_tower
train_1580,vault
train_1581,bell_tower
train_1582,vault
train_1583,altar
train_1584,bell_tower
train_1585,gargoyle
train_1586,dome_inner
train_1587,stained_glass
train_1588,apse
train_1589,vault
train_1590,column
train_1591,bell_tower
train_1592,bell_tower
train_1593,column
train_1594,bell_tower
train_1595,flying_buttress
train_1596,column
train_1597,gargoyle
train_1598,dome_outer
train_1599,dome_inner
train_1600,dome_outer
train_1601,column
train_1602,vault
train_1603,column
train_1604,apse
train_1605,column
train_1606,column
train_1607,dome_outer
train_1608,gargoyle
train_1609,stained_glass
train_1610,column
train_1611,column
train_1612,bell_tower
train_1613,gargoyle
train_1614,gargoyle
train_1615,column
train_1616,column
train_1617,stained_glass
train_1618,gargoyle
train_1619,gargoyle
train_1620,vault
train_1621,gargoyle
train_1622,gargoyle
train_1623,stained_glass
train_1624,stained_glass
train_1625,vault
train_1626,bell_tower
train_1627,bell_tower
train_1628,bell_tower
train_1629,apse
train_1630,gargoyle
train_1631,gargoyle
train_1632,gargoyle
train_1633,dome_inner
train_1634,bell_tower
train_1635,vault
train_1636,vault
train_1637,gargoyle
train_1638,dome_outer
train_1639,column
train_1640,column
train_1641,dome_outer
train_1642,column
train_1643,column
train_1644,stained_glass
train_1645,stained_glass
train_1646,vault
train_1647,bell_tower
train_1648,column
train_1649,stained_glass
train_1650,column
train_1651,flying_buttress
train_1652,column
train_1653,column
train_1654,dome_inner
train_1655,dome_outer
train_1656,flying_buttress
train_1657,dome_outer
train_1658,dome_inner
train_1659,dome_outer
train_1660,vault
train_1661,apse
train_1662,altar
train_1663,vault
train_1664,column
train_1665,vault
train_1666,dome_inner
train_1667,dome_outer
train_1668,gargoyle
train_1669,column
train_1670,dome_outer
train_1671,column
train_1672,gargoyle
train_1673,column
train_1674,dome_inner
train_1675,stained_glass
train_1676,dome_outer
train_1677,gargoyle
train_1678,vault
train_1679,stained_glass
train_1680,gargoyle
train_1681,altar
train_1682,flying_buttress
train_1683,stained_glass
train_1684,vault
train_1685,apse
train_1686,column
train_1687,dome_outer
train_1688,stained_glass
train_1689,stained_glass
train_1690,apse
train_1691,vault
train_1692,column
train_1693,bell_tower
train_1694,column
train_1695,altar
train_1696,bell_tower
train_1697,vault
train_1698,column
train_1699,bell_tower
train_1700,vault
train_1701,vault
train_1702,apse
train_1703,gargoyle
train_1704,apse
train_1705,dome_outer
train_1706,gargoyle
train_1707,column
train_1708,column
train_1709,vault
train_1710,flying_buttress
train_1711,gargoyle
train_1712,column
train_1713,bell_tower
train_1714,column
train_1715,flying_buttress
train_1716,gargoyle
train_1717,dome_outer
train_1718,stained_glass
train_1719,gargoyle
train_1720,stained_glass
train_1721,dome_inner
train_1722,stained_glass
train_1723,dome_outer
train_1724,vault
train_1725,column
train_1726,dome_outer
train_1727,stained_glass
train_1728,column
train_1729,dome_outer
train_1730,gargoyle
train_1731,vault
train_1732,dome_outer
train_1733,bell_tower
train_1734,flying_buttress
train_1735,vault
train_1736,altar
train_1737,stained_glass
train_1738,stained_glass
train_1739,column
train_1740,column
train_1741,column
train_1742,vault
train_1743,column
train_1744,altar
train_1745,column
train_1746,apse
train_1747,dome_inner
train_1748,gargoyle
train_1749,bell_tower
train_1750,dome_inner
train_1751,dome_inner
train_1752,bell_tower
train_1753,gargoyle
train_1754,flying_buttress
train_1755,apse
train_1756,dome_outer
train_1757,gargoyle
train_1758,dome_inner
train_1759,stained_glass
train_1760,dome_inner
train_1761,vault
train_1762,bell_tower
train_1763,dome_outer
train_1764,gargoyle
train_1765,stained_glass
train_1766,dome_outer
train_1767,vault
train_1768,column
train_1769,altar
train_1770,apse
train_1771,dome_outer
train_1772,bell_tower
train_1773,dome_outer
train_1774,apse
train_1775,vault
train_1776,altar
train_1777,apse
train_1778,apse
train_1779,gargoyle
train_1780,column
train_1781,vault
train_1782,column
train_1783,dome_outer
train_1784,stained_glass
train_1785,bell_tower
train_1786,bell_tower
train_1787,dome_inner
train_1788,column
train_1789,column
train_1790,column
train_1791,flying_buttress
train_1792,stained_glass
train_1793,dome_outer
train_1794,altar
train_1795,bell_tower
train_1796,column
train_1797,column
train_1798,gargoyle
train_1799,gargoyle
train_1800,vault
train_1801,vault
train_1802,stained_glass
train_1803,stained_glass
train_1804,column
train_1805,gargoyle
train_1806,gargoyle
train_1807,gargoyle
train_1808,gargoyle
train_1809,stained_glass
train_1810,bell_tower
train_1811,altar
train_1812,gargoyle
train_1813,bell_tower
train_1814,gargoyle
train_1815,dome_inner
train_1816,altar
train_1817,apse
train_1818,altar
train_1819,dome_outer
train_1820,dome_outer
train_1821,gargoyle
train_1822,vault
train_1823,vault
train_1824,apse
train_1825,flying_buttress
train_1826,column
train_1827,flying_buttress
train_1828,stained_glass
train_1829,bell_tower
train_1830,column
train_1831,dome_outer
train_1832,dome_outer
train_1833,column
train_1834,apse
train_1835,altar
train_1836,altar
train_1837,gargoyle
train_1838,column
train_1839,bell_tower
train_1840,column
train_1841,gargoyle
train_1842,dome_inner
train_1843,altar
train_1844,dome_outer
train_1845,bell_tower
train_1846,stained_glass
train_1847,dome_outer
train_1848,gargoyle
train_1849,vault
train_1850,stained_glass
train_1851,column
train_1852,bell_tower
train_1853,dome_outer
train_1854,gargoyle
train_1855,altar
train_1856,stained_glass
train_1857,dome_inner
train_1858,gargoyle
train_1859,stained_glass
train_1860,bell_tower
train_1861,dome_outer
train_1862,bell_tower
train_1863,gargoyle
train_1864,dome_outer
train_1865,dome_inner
train_1866,gargoyle
train_1867,column
train_1868,dome_outer
train_1869,gargoyle
train_1870,dome_inner
train_1871,column
train_1872,dome_outer
train_1873,apse
train_1874,vault
train_1875,altar
train_1876,altar
train_1877,column
train_1878,dome_inner
train_1879,vault
train_1880,column
train_1881,flying_buttress
train_1882,column
train_1883,column
train_1884,column
train_1885,column
train_1886,dome_inner
train_1887,vault
train_1888,dome_inner
train_1889,stained_glass
train_1890,vault
train_1891,stained_glass
train_1892,stained_glass
train_1893,dome_outer
train_1894,column
train_1895,altar
train_1896,gargoyle
train_1897,dome_inner
train_1898,stained_glass
train_1899,dome_outer
train_1900,dome_outer
train_1901,gargoyle
train_1902,apse
train_1903,column
train_1904,bell_tower
train_1905,apse
train_1906,gargoyle
train_1907,dome_outer
train_1908,vault
train_1909,dome_outer
train_1910,bell_tower
train_1911,column
train_1912,dome_outer
train_1913,column
train_1914,column
train_1915,column
train_1916,dome_outer
train_1917,dome_inner
train_1918,apse
train_1919,vault
train_1920,altar
train_1921,vault
train_1922,gargoyle
train_1923,column
train_1924,altar
train_1925,vault
train_1926,vault
train_1927,vault
train_1928,dome_outer
train_1929,flying_buttress
train_1930,dome_outer
train_1931,vault
train_1932,gargoyle
train_1933,bell_tower
train_1934,column
train_1935,altar
train_1936,column
train_1937,dome_inner
train_1938,dome_outer
train_1939,dome_outer
train_1940,column
train_1941,bell_tower
train_1942,altar
train_1943,gargoyle
train_1944,gargoyle
train_1945,stained_glass
train_1946,column
train_1947,dome_outer
train_1948,gargoyle
train_1949,dome_outer
train_1950,gargoyle
train_1951,dome_outer
train_1952,bell_tower
train_1953,bell_tower
train_1954,altar
train_1955,column
train_1956,dome_outer
train_1957,column
train_1958,gargoyle
train_1959,bell_tower
train_1960,gargoyle
train_1961,flying_buttress
train_1962,dome_outer
train_1963,dome_outer
train_1964,column
train_1965,gargoyle
train_1966,gargoyle
train_1967,stained_glass
train_1968,vault
train_1969,dome_outer
train_1970,altar
train_1971,dome_outer
train_1972,apse
train_1973,stained_glass
train_1974,column
train_1975,dome_inner
train_1976,altar
train_1977,dome_outer
train_1978,stained_glass
train_1979,column
train_1980,bell_tower
train_1981,column
train_1982,apse
train_1983,bell_tower
train_1984,vault
train_1985,gargoyle
train_1986,gargoyle
train_1987,apse
train_1988,gargoyle
train_1989,stained_glass
train_1990,column
train_1991,dome_outer
train_1992,altar
train_1993,column
train_1994,bell_tower
train_1995,vault
train_1996,apse
train_1997,column
train_1998,altar
train_1999,vault
train_2000,vault
train_2001,column
train_2002,dome_inner
train_2003,stained_glass
train_2004,column
train_2005,bell_tower
train_2006,vault
train_2007,stained_glass
train_2008,dome_inner
train_2009,column
train_2010,dome_inner
train_2011,column
train_2012,column
train_2013,altar
train_2014,gargoyle
train_2015,gargoyle
train_2016,altar
train_2017,dome_inner
train_2018,gargoyle
train_2019,bell_tower
train_2020,bell_tower
train_2021,dome_outer
train_2022,column
train_2023,gargoyle
train_2024,apse
train_2025,bell_tower
train_2026,stained_glass
train_2027,apse
train_2028,gargoyle
train_2029,gargoyle
train_2030,dome_outer
train_2031,vault
train_2032,dome_outer
train_2033,apse
train_2034,gargoyle
train_2035,dome_outer
train_2036,column
train_2037,dome_outer
train_2038,vault
train_2039,gargoyle
train_2040,stained_glass
train_2041,column
train_2042,vault
train_2043,dome_inner
train_2044,bell_tower
train_2045,stained_glass
train_2046,vault
train_2047,dome_outer
train_2048,vault
train_2049,stained_glass
train_2050,gargoyle
train_2051,stained_glass
train_2052,vault
train_2053,gargoyle
train_2054,stained_glass
train_2055,vault
train_2056,gargoyle
train_2057,column
train_2058,dome_outer
train_2059,stained_glass
train_2060,gargoyle
train_2061,stained_glass
train_2062,bell_tower
train_2063,column
train_2064,flying_buttress
train_2065,dome_inner
train_2066,gargoyle
train_2067,dome_outer
train_2068,vault
train_2069,flying_buttress
train_2070,column
train_2071,vault
train_2072,dome_outer
train_2073,column
train_2074,altar
train_2075,stained_glass
train_2076,vault
train_2077,dome_inner
train_2078,vault
train_2079,bell_tower
train_2080,column
train_2081,stained_glass
train_2082,apse
train_2083,gargoyle
train_2084,dome_inner
train_2085,altar
train_2086,dome_inner
train_2087,column
train_2088,apse
train_2089,column
train_2090,vault
train_2091,dome_outer
train_2092,stained_glass
train_2093,gargoyle
train_2094,dome_inner
train_2095,vault
train_2096,bell_tower
train_2097,vault
train_2098,column
train_2099,gargoyle
train_2100,column
train_2101,gargoyle
train_2102,column
train_2103,altar
train_2104,apse
train_2105,gargoyle
train_2106,dome_outer
train_2107,column
train_2108,stained_glass
train_2109,stained_glass
train_2110,stained_glass
train_2111,column
train_2112,gargoyle
train_2113,vault
train_2114,column
train_2115,column
train_2116,altar
train_2117,column
train_2118,dome_inner
train_2119,vault
train_2120,bell_tower
train_2121,dome_outer
train_2122,dome_inner
train_2123,column
train_2124,gargoyle
train_2125,gargoyle
train_2126,gargoyle
train_2127,altar
train_2128,stained_glass
train_2129,altar
train_2130,stained_glass
train_2131,apse
train_2132,column
train_2133,dome_outer
train_2134,vault
train_2135,altar
train_2136,vault
train_2137,column
train_2138,vault
train_2139,altar
train_2140,bell_tower
train_2141,altar
train_2142,bell_tower
train_2143,altar
train_2144,gargoyle
train_2145,column
train_2146,bell_tower
train_2147,dome_outer
train_2148,gargoyle
train_2149,bell_tower
train_2150,dome_outer
train_2151,column
train_2152,altar
train_2153,dome_inner
train_2154,apse
train_2155,gargoyle
train_2156,column
train_2157,apse
train_2158,dome_outer
train_2159,vault
train_2160,bell_tower
train_2161,altar
train_2162,vault
train_2163,dome_outer
train_2164,vault
train_2165,apse
train_2166,gargoyle
train_2167,dome_outer
train_2168,column
train_2169,vault
train_2170,vault
train_2171,altar
train_2172,gargoyle
train_2173,flying_buttress
train_2174,bell_tower
train_2175,column
train_2176,gargoyle
